poll_id,year,state,state_po,candidate_name,party,votes,pct,sample_size
2279,2000,WASHINGTON,WA,"BUCHANAN, PATRICK """"PAT""""",OTHER,7171,0.29,2487433
2280,2000,WASHINGTON,WA,"HAGELIN, JOHN",OTHER,2927,0.12,2487433
2281,2000,WASHINGTON,WA,"PHILLIPS, HOWARD",OTHER,1989,0.08,2487433
2282,2000,WASHINGTON,WA,"MOOREHEAD, MONICA",OTHER,1729,0.07,2487433
2283,2000,WASHINGTON,WA,"MCREYNOLDS, DAVID",OTHER,660,0.03,2487433
2284,2000,WASHINGTON,WA,"HARRIS, JAMES",OTHER,304,0.01,2487433
2285,2000,WEST VIRGINIA,WV,"BUSH, GEORGE W.",REPUBLICAN,336475,51.92,648124
2286,2000,WEST VIRGINIA,WV,"GORE, AL",DEMOCRAT,295497,45.59,648124
2287,2000,WEST VIRGINIA,WV,"NADER, RALPH",OTHER,10680,1.65,648124
2288,2000,WEST VIRGINIA,WV,"BUCHANAN, PATRICK """"PAT""""",OTHER,3169,0.49,648124
2289,2000,WEST VIRGINIA,WV,"BROWNE, HARRY",LIBERTARIAN,1912,0.3,648124
2290,2000,WEST VIRGINIA,WV,"HAGELIN, JOHN",OTHER,367,0.06,648124
2291,2000,WISCONSIN,WI,"GORE, AL",DEMOCRAT,1242987,47.83,2598607
2292,2000,WISCONSIN,WI,"BUSH, GEORGE W.",REPUBLICAN,1237279,47.61,2598607
2293,2000,WISCONSIN,WI,"NADER, RALPH",OTHER,94070,3.62,2598607
2295,2000,WISCONSIN,WI,"BROWNE, HARRY",LIBERTARIAN,6640,0.26,2598607
2297,2000,WISCONSIN,WI,SCATTERING,OTHER,1896,0.07,2598607
2298,2000,WYOMING,WY,"BUSH, GEORGE W.",REPUBLICAN,147947,69.22,213726
2299,2000,WYOMING,WY,"GORE, AL",DEMOCRAT,60481,28.3,213726
2300,2000,WYOMING,WY,"BUCHANAN, PATRICK """"PAT""""",OTHER,2724,1.27,213726
2301,2000,WYOMING,WY,"BROWNE, HARRY",LIBERTARIAN,1443,0.68,213726
2302,2000,WYOMING,WY,"PHILLIPS, HOWARD",OTHER,720,0.34,213726
2303,2000,WYOMING,WY,"HAGELIN, JOHN",OTHER,411,0.19,213726
2304,2004,ALABAMA,AL,"BUSH, GEORGE W.",REPUBLICAN,1176394,62.46,1883415
2305,2004,ALABAMA,AL,"KERRY, JOHN",DEMOCRAT,693933,36.84,1883415
2306,2004,ALABAMA,AL,OTHER,OTHER,12190,0.65,1883415
2307,2004,ALASKA,AK,"BUSH, GEORGE W.",REPUBLICAN,190889,61.07,312598
2308,2004,ALASKA,AK,"KERRY, JOHN",DEMOCRAT,111025,35.52,312598
2309,2004,ALASKA,AK,"NADER, RALPH",OTHER,5069,1.62,312598
2310,2004,ALASKA,AK,"PEROUTKA, MICHAEL",OTHER,2092,0.67,312598
2311,2004,ALASKA,AK,"BADNARIK, MICHAEL",LIBERTARIAN,1675,0.54,312598
2312,2004,ALASKA,AK,"COBB, DAVID",OTHER,1058,0.34,312598
2313,2004,ARIZONA,AZ,"BUSH, GEORGE W.",REPUBLICAN,1104294,54.87,2012585
2314,2004,ARIZONA,AZ,"KERRY, JOHN",DEMOCRAT,893524,44.4,2012585
2315,2004,ARIZONA,AZ,"BADNARIK, MICHAEL",LIBERTARIAN,11856,0.59,2012585
2316,2004,ARKANSAS,AR,"BUSH, GEORGE W.",REPUBLICAN,572898,54.31,1054945
2317,2004,ARKANSAS,AR,"KERRY, JOHN",DEMOCRAT,469953,44.55,1054945
2318,2004,ARKANSAS,AR,"NADER, RALPH",OTHER,6171,0.58,1054945
2319,2004,ARKANSAS,AR,"BADNARIK, MICHAEL",LIBERTARIAN,2352,0.22,1054945
2320,2004,ARKANSAS,AR,"PEROUTKA, MICHAEL",OTHER,2083,0.2,1054945
2321,2004,ARKANSAS,AR,"COBB, DAVID",OTHER,1488,0.14,1054945
2322,2004,CALIFORNIA,CA,"KERRY, JOHN",DEMOCRAT,6745485,54.31,12421353
2323,2004,CALIFORNIA,CA,"BUSH, GEORGE W.",REPUBLICAN,5509826,44.36,12421353
2324,2004,CALIFORNIA,CA,"BADNARIK, MICHAEL",LIBERTARIAN,50165,0.4,12421353
2325,2004,CALIFORNIA,CA,"COBB, DAVID",OTHER,40771,0.33,12421353
2326,2004,CALIFORNIA,CA,"PELTIER, LEONARD",OTHER,27607,0.22,12421353
2327,2004,CALIFORNIA,CA,"PEROUTKA, MICHAEL",OTHER,26645,0.21,12421353
2328,2004,COLORADO,CO,"BUSH, GEORGE W.",REPUBLICAN,1101255,51.71,2129630
2329,2004,COLORADO,CO,"KERRY, JOHN",DEMOCRAT,1001732,47.04,2129630
2330,2004,COLORADO,CO,"NADER, RALPH",OTHER,12718,0.6,2129630
2331,2004,COLORADO,CO,"BADNARIK, MICHAEL",LIBERTARIAN,7664,0.36,2129630
2332,2004,COLORADO,CO,"PEROUTKA, MICHAEL",OTHER,2562,0.12,2129630
2333,2004,COLORADO,CO,"COBB, DAVID",OTHER,1591,0.07,2129630
2334,2004,COLORADO,CO,"ANDRESS, STANFORD",OTHER,804,0.04,2129630
2335,2004,COLORADO,CO,"AMONDSON, GENE",OTHER,378,0.02,2129630
2336,2004,COLORADO,CO,"VAN AUKEN, BILL",OTHER,329,0.02,2129630
2337,2004,COLORADO,CO,"CALERO, ROGER",OTHER,241,0.01,2129630
2338,2004,COLORADO,CO,"BROWN, WALT",OTHER,216,0.01,2129630
2339,2004,COLORADO,CO,"DODGE, EARL",OTHER,140,0.01,2129630
2340,2004,CONNECTICUT,CT,"KERRY, JOHN",DEMOCRAT,857488,54.31,1578769
2341,2004,CONNECTICUT,CT,"BUSH, GEORGE W.",REPUBLICAN,693826,43.95,1578769
2342,2004,CONNECTICUT,CT,"NADER, RALPH",OTHER,12969,0.82,1578769
2343,2004,CONNECTICUT,CT,"COBB, DAVID",OTHER,9564,0.61,1578769
2344,2004,CONNECTICUT,CT,"BADNARIK, MICHAEL",LIBERTARIAN,3367,0.21,1578769
2345,2004,CONNECTICUT,CT,"PEROUTKA, MICHAEL",OTHER,1543,0.1,1578769
2346,2004,DELAWARE,DE,"KERRY, JOHN",DEMOCRAT,200152,53.35,375190
2347,2004,DELAWARE,DE,"BUSH, GEORGE W.",REPUBLICAN,171660,45.75,375190
2348,2004,DELAWARE,DE,"NADER, RALPH",OTHER,2153,0.57,375190
2349,2004,DELAWARE,DE,"BADNARIK, MICHAEL",LIBERTARIAN,586,0.16,375190
2350,2004,DELAWARE,DE,"PEROUTKA, MICHAEL",OTHER,289,0.08,375190
2351,2004,DELAWARE,DE,"COBB, DAVID",OTHER,250,0.07,375190
2352,2004,DELAWARE,DE,"BROWN, WALT",OTHER,100,0.03,375190
2353,2004,DISTRICT OF COLUMBIA,DC,"KERRY, JOHN",DEMOCRAT,202970,89.18,227586
2354,2004,DISTRICT OF COLUMBIA,DC,"BUSH, GEORGE W.",REPUBLICAN,21256,9.34,227586
2355,2004,DISTRICT OF COLUMBIA,DC,"NADER, RALPH",OTHER,1485,0.65,227586
2356,2004,DISTRICT OF COLUMBIA,DC,"COBB, DAVID",OTHER,737,0.32,227586
2357,2004,DISTRICT OF COLUMBIA,DC,"BADNARIK, MICHAEL",LIBERTARIAN,502,0.22,227586
2358,2004,DISTRICT OF COLUMBIA,DC,"CALERO, ROGER",OTHER,130,0.06,227586
2359,2004,FLORIDA,FL,"BUSH, GEORGE W.",REPUBLICAN,3964522,52.1,7609810
2360,2004,FLORIDA,FL,"KERRY, JOHN",DEMOCRAT,3583544,47.09,7609810
2361,2004,FLORIDA,FL,"NADER, RALPH",OTHER,32971,0.43,7609810
2362,2004,FLORIDA,FL,"BADNARIK, MICHAEL",LIBERTARIAN,11996,0.16,7609810
2363,2004,FLORIDA,FL,"PEROUTKA, MICHAEL",OTHER,6626,0.09,7609810
2364,2004,FLORIDA,FL,"COBB, DAVID",OTHER,3917,0.05,7609810
2365,2004,FLORIDA,FL,"BROWN, WALT",OTHER,3502,0.05,7609810
2366,2004,FLORIDA,FL,"CALERO, ROGER",OTHER,2732,0.04,7609810
2367,2004,GEORGIA,GA,"BUSH, GEORGE W.",REPUBLICAN,1914254,57.97,3301875
2368,2004,GEORGIA,GA,"KERRY, JOHN",DEMOCRAT,1366149,41.37,3301875
2369,2004,GEORGIA,GA,"BADNARIK, MICHAEL",LIBERTARIAN,18387,0.56,3301875
2370,2004,HAWAII,HI,"KERRY, JOHN",DEMOCRAT,231708,54.01,429013
2371,2004,HAWAII,HI,"BUSH, GEORGE W.",REPUBLICAN,194191,45.26,429013
2372,2004,HAWAII,HI,"COBB, DAVID",OTHER,1737,0.4,429013
2373,2004,HAWAII,HI,"BADNARIK, MICHAEL",LIBERTARIAN,1377,0.32,429013
2374,2004,IDAHO,ID,"BUSH, GEORGE W.",REPUBLICAN,409235,68.39,598376
2375,2004,IDAHO,ID,"KERRY, JOHN",DEMOCRAT,181098,30.26,598376
2376,2004,IDAHO,ID,"BADNARIK, MICHAEL",LIBERTARIAN,3844,0.64,598376
2377,2004,IDAHO,ID,"PEROUTKA, MICHAEL",OTHER,3084,0.52,598376
2378,2004,IDAHO,ID,"NADER, RALPH",OTHER,1115,0.19,598376
2379,2004,ILLINOIS,IL,"KERRY, JOHN",DEMOCRAT,2891550,54.82,5274322
2380,2004,ILLINOIS,IL,"BUSH, GEORGE W.",REPUBLICAN,2345946,44.48,5274322
2381,2004,ILLINOIS,IL,"BADNARIK, MICHAEL",LIBERTARIAN,32442,0.62,5274322
2382,2004,INDIANA,IN,"BUSH, GEORGE W.",REPUBLICAN,1479438,59.94,2468002
2383,2004,INDIANA,IN,"KERRY, JOHN",DEMOCRAT,969011,39.26,2468002
2384,2004,INDIANA,IN,"BADNARIK, MICHAEL",LIBERTARIAN,18058,0.73,2468002
2385,2004,IOWA,IA,"BUSH, GEORGE W.",REPUBLICAN,751957,49.9,1506908
2386,2004,IOWA,IA,"KERRY, JOHN",DEMOCRAT,741898,49.23,1506908
2387,2004,IOWA,IA,OTHER,OTHER,6149,0.41,1506908
2388,2004,IOWA,IA,"BADNARIK, MICHAEL",LIBERTARIAN,2992,0.2,1506908
2389,2004,IOWA,IA,"PEROUTKA, MICHAEL",OTHER,1304,0.09,1506908
2390,2004,IOWA,IA,"COBB, DAVID",OTHER,1141,0.08,1506908
2391,2004,IOWA,IA,"CALERO, ROGER",OTHER,373,0.02,1506908
2392,2004,KANSAS,KS,"BUSH, GEORGE W.",REPUBLICAN,736456,62.0,1187756
2393,2004,KANSAS,KS,"KERRY, JOHN",DEMOCRAT,434993,36.62,1187756
2394,2004,KANSAS,KS,"NADER, RALPH",OTHER,9348,0.79,1187756
2395,2004,KANSAS,KS,"BADNARIK, MICHAEL",LIBERTARIAN,4013,0.34,1187756
2396,2004,KANSAS,KS,"PEROUTKA, MICHAEL",OTHER,2899,0.24,1187756
2397,2004,KENTUCKY,KY,"BUSH, GEORGE W.",REPUBLICAN,1069439,59.55,1795882
2398,2004,KENTUCKY,KY,"KERRY, JOHN",DEMOCRAT,712733,39.69,1795882
2399,2004,KENTUCKY,KY,"NADER, RALPH",OTHER,8856,0.49,1795882
2400,2004,KENTUCKY,KY,"BADNARIK, MICHAEL",LIBERTARIAN,2619,0.15,1795882
2401,2004,KENTUCKY,KY,"PEROUTKA, MICHAEL",OTHER,2213,0.12,1795882
2402,2004,LOUISIANA,LA,"BUSH, GEORGE W.",REPUBLICAN,1102169,56.72,1943106
2403,2004,LOUISIANA,LA,"KERRY, JOHN",DEMOCRAT,820299,42.22,1943106
2404,2004,LOUISIANA,LA,"NADER, RALPH",OTHER,7032,0.36,1943106
2405,2004,LOUISIANA,LA,"PEROUTKA, MICHAEL",OTHER,5203,0.27,1943106
2406,2004,LOUISIANA,LA,"BADNARIK, MICHAEL",LIBERTARIAN,2781,0.14,1943106
2407,2004,LOUISIANA,LA,"BROWN, WALT",OTHER,1795,0.09,1943106
2408,2004,LOUISIANA,LA,"AMONDSON, GENE",OTHER,1566,0.08,1943106
2409,2004,LOUISIANA,LA,"COBB, DAVID",OTHER,1276,0.07,1943106
2410,2004,LOUISIANA,LA,"CALERO, ROGER",OTHER,985,0.05,1943106
2411,2004,MAINE,ME,"KERRY, JOHN",DEMOCRAT,396842,53.57,740752
2412,2004,MAINE,ME,"BUSH, GEORGE W.",REPUBLICAN,330201,44.58,740752
2413,2004,MAINE,ME,"THE BETTER LIFE,",OTHER,8069,1.09,740752
2414,2004,MAINE,ME,"COBB, DAVID",OTHER,2936,0.4,740752
2415,2004,MAINE,ME,"BADNARIK, MICHAEL",LIBERTARIAN,1965,0.27,740752
2416,2004,MAINE,ME,"PEROUTKA, MICHAEL",OTHER,735,0.1,740752
2417,2004,MAINE,ME,BLANK VOTE/SCATTERING,OTHER,4,0.0,740752
2418,2004,MARYLAND,MD,"KERRY, JOHN",DEMOCRAT,1334493,55.97,2384238
2419,2004,MARYLAND,MD,"BUSH, GEORGE W.",REPUBLICAN,1024703,42.98,2384238
2420,2004,MARYLAND,MD,"NADER, RALPH",OTHER,11854,0.5,2384238
2421,2004,MARYLAND,MD,"BADNARIK, MICHAEL",LIBERTARIAN,6094,0.26,2384238
2422,2004,MARYLAND,MD,"COBB, DAVID",OTHER,3632,0.15,2384238
2423,2004,MARYLAND,MD,"PEROUTKA, MICHAEL",OTHER,3421,0.14,2384238
2424,2004,MASSACHUSETTS,MA,"KERRY, JOHN",DEMOCRAT,1803800,61.62,2927455
2425,2004,MASSACHUSETTS,MA,"BUSH, GEORGE W.",REPUBLICAN,1071109,36.59,2927455
2426,2004,MASSACHUSETTS,MA,BLANK VOTE/SCATTERING,OTHER,15067,0.51,2927455
2427,2004,MASSACHUSETTS,MA,"BADNARIK, MICHAEL",LIBERTARIAN,15022,0.51,2927455
2428,2004,MASSACHUSETTS,MA,"COBB, DAVID",OTHER,10623,0.36,2927455
2429,2004,MASSACHUSETTS,MA,OTHER,OTHER,7028,0.24,2927455
2430,2004,MICHIGAN,MI,"KERRY, JOHN",DEMOCRAT,2479183,51.23,4839252
2431,2004,MICHIGAN,MI,"BUSH, GEORGE W.",REPUBLICAN,2313746,47.81,4839252
2432,2004,MICHIGAN,MI,"NADER, RALPH",OTHER,24035,0.5,4839252
2433,2004,MICHIGAN,MI,"BADNARIK, MICHAEL",LIBERTARIAN,10552,0.22,4839252
2434,2004,MICHIGAN,MI,"COBB, DAVID",OTHER,5325,0.11,4839252
2435,2004,MICHIGAN,MI,"PEROUTKA, MICHAEL",OTHER,4980,0.1,4839252
2436,2004,MICHIGAN,MI,"BROWN, WALT",OTHER,1431,0.03,4839252
2437,2004,MINNESOTA,MN,"KERRY, JOHN",DEMOCRAT,1445014,51.09,2828387
2438,2004,MINNESOTA,MN,"BUSH, GEORGE W.",REPUBLICAN,1346695,47.61,2828387
2439,2004,MINNESOTA,MN,"NADER, RALPH",OTHER,18683,0.66,2828387
2440,2004,MINNESOTA,MN,"BADNARIK, MICHAEL",LIBERTARIAN,4639,0.16,2828387
2441,2004,MINNESOTA,MN,"COBB, DAVID",OTHER,4408,0.16,2828387
2442,2004,MINNESOTA,MN,"PEROUTKA, MICHAEL",OTHER,3074,0.11,2828387
2443,2004,MINNESOTA,MN,"HARENS, THOMAS",OTHER,2387,0.08,2828387
2444,2004,MINNESOTA,MN,"VAN AUKEN, BILL",OTHER,539,0.02,2828387
2445,2004,MINNESOTA,MN,"CALERO, ROGER",OTHER,416,0.01,2828387
2446,2004,MISSISSIPPI,MS,"BUSH, GEORGE W.",REPUBLICAN,672660,59.01,1139824
2447,2004,MISSISSIPPI,MS,"KERRY, JOHN",DEMOCRAT,457766,40.16,1139824
2448,2004,MISSISSIPPI,MS,"NADER, RALPH",OTHER,3175,0.28,1139824
2449,2004,MISSISSIPPI,MS,"BADNARIK, MICHAEL",LIBERTARIAN,1793,0.16,1139824
2450,2004,MISSISSIPPI,MS,"PEROUTKA, MICHAEL",OTHER,1758,0.15,1139824
2451,2004,MISSISSIPPI,MS,"CALERO, ROGER",OTHER,1599,0.14,1139824
2452,2004,MISSISSIPPI,MS,"COBB, DAVID",OTHER,1073,0.09,1139824
2453,2004,MISSOURI,MO,"BUSH, GEORGE W.",REPUBLICAN,1455713,53.3,2731364
2454,2004,MISSOURI,MO,"KERRY, JOHN",DEMOCRAT,1259171,46.1,2731364
2455,2004,MISSOURI,MO,"BADNARIK, MICHAEL",LIBERTARIAN,9831,0.36,2731364
2456,2004,MISSOURI,MO,"PEROUTKA, MICHAEL",OTHER,5355,0.2,2731364
2457,2004,MONTANA,MT,"BUSH, GEORGE W.",REPUBLICAN,266063,59.07,450434
2458,2004,MONTANA,MT,"KERRY, JOHN",DEMOCRAT,173710,38.57,450434
2459,2004,MONTANA,MT,"NADER, RALPH",OTHER,6168,1.37,450434
2460,2004,MONTANA,MT,"PEROUTKA, MICHAEL",OTHER,1764,0.39,450434
2461,2004,MONTANA,MT,"BADNARIK, MICHAEL",LIBERTARIAN,1733,0.38,450434
2462,2004,MONTANA,MT,"COBB, DAVID",OTHER,996,0.22,450434
2463,2004,NEBRASKA,NE,"BUSH, GEORGE W.",REPUBLICAN,512814,65.9,778186
2464,2004,NEBRASKA,NE,"KERRY, JOHN",DEMOCRAT,254328,32.68,778186
2465,2004,NEBRASKA,NE,"NADER, RALPH",OTHER,5780,0.74,778186
2466,2004,NEBRASKA,NE,"BADNARIK, MICHAEL",LIBERTARIAN,2041,0.26,778186
2467,2004,NEBRASKA,NE,OTHER,OTHER,1314,0.17,778186
2468,2004,NEBRASKA,NE,"COBB, DAVID",OTHER,978,0.13,778186
2469,2004,NEVADA,NV,"BUSH, GEORGE W.",REPUBLICAN,418690,50.47,829587
2470,2004,NEVADA,NV,"KERRY, JOHN",DEMOCRAT,397190,47.88,829587
2471,2004,NEVADA,NV,"NADER, RALPH",OTHER,4838,0.58,829587
2472,2004,NEVADA,NV,OTHER,OTHER,3688,0.44,829587
2473,2004,NEVADA,NV,"BADNARIK, MICHAEL",LIBERTARIAN,3176,0.38,829587
2474,2004,NEVADA,NV,"PEROUTKA, MICHAEL",OTHER,1152,0.14,829587
2475,2004,NEVADA,NV,"COBB, DAVID",OTHER,853,0.1,829587
2476,2004,NEW HAMPSHIRE,NH,"KERRY, JOHN",DEMOCRAT,340511,50.2,678287
2477,2004,NEW HAMPSHIRE,NH,"BUSH, GEORGE W.",REPUBLICAN,331237,48.83,678287
2478,2004,NEW HAMPSHIRE,NH,"NADER, RALPH",OTHER,4479,0.66,678287
2479,2004,NEW HAMPSHIRE,NH,OTHER,OTHER,1095,0.16,678287
2480,2004,NEW JERSEY,NJ,"KERRY, JOHN",DEMOCRAT,1911430,52.92,3611691
2481,2004,NEW JERSEY,NJ,"BUSH, GEORGE W.",REPUBLICAN,1670003,46.24,3611691
2482,2004,NEW JERSEY,NJ,OTHER,OTHER,30258,0.84,3611691
2483,2004,NEW MEXICO,NM,"BUSH, GEORGE W.",REPUBLICAN,376930,49.84,756304
2484,2004,NEW MEXICO,NM,"KERRY, JOHN",DEMOCRAT,370942,49.05,756304
2485,2004,NEW MEXICO,NM,"NADER, RALPH",OTHER,4053,0.54,756304
2486,2004,NEW MEXICO,NM,"BADNARIK, MICHAEL",LIBERTARIAN,2382,0.31,756304
2487,2004,NEW MEXICO,NM,"COBB, DAVID",OTHER,1226,0.16,756304
2488,2004,NEW MEXICO,NM,"PEROUTKA, MICHAEL",OTHER,771,0.1,756304
2489,2004,NEW YORK,NY,"KERRY, JOHN",DEMOCRAT,4180755,56.13,7448266
2490,2004,NEW YORK,NY,"BUSH, GEORGE W.",REPUBLICAN,2806993,37.69,7448266
2491,2004,NEW YORK,NY,"BUSH, GEORGE W.",OTHER,155574,2.09,7448266
2492,2004,NEW YORK,NY,"KERRY, JOHN",OTHER,133525,1.79,7448266
2493,2004,NEW YORK,NY,"NADER, RALPH",OTHER,84247,1.13,7448266
2494,2004,NEW YORK,NY,BLANK VOTE/SCATTERING,OTHER,57230,0.77,7448266
2495,2004,NEW YORK,NY,"NADER, RALPH",OTHER,15626,0.21,7448266
2496,2004,NEW YORK,NY,"BADNARIK, MICHAEL",LIBERTARIAN,11607,0.16,7448266
2497,2004,NEW YORK,NY,"CALERO, ROGER",OTHER,2405,0.03,7448266
2498,2004,NORTH CAROLINA,NC,"BUSH, GEORGE W.",REPUBLICAN,1961166,56.02,3501007
2499,2004,NORTH CAROLINA,NC,"KERRY, JOHN",DEMOCRAT,1525849,43.58,3501007
2500,2004,NORTH CAROLINA,NC,"BADNARIK, MICHAEL",LIBERTARIAN,11731,0.34,3501007
2501,2004,NORTH DAKOTA,ND,"BUSH, GEORGE W.",REPUBLICAN,196651,62.86,312833
2502,2004,NORTH DAKOTA,ND,"KERRY, JOHN",DEMOCRAT,111052,35.5,312833
2503,2004,NORTH DAKOTA,ND,"NADER, RALPH",OTHER,3756,1.2,312833
2504,2004,NORTH DAKOTA,ND,"BADNARIK, MICHAEL",LIBERTARIAN,851,0.27,312833
2505,2004,NORTH DAKOTA,ND,"PEROUTKA, MICHAEL",OTHER,514,0.16,312833
2506,2004,OHIO,OH,"BUSH, GEORGE W.",REPUBLICAN,2859764,50.81,5627903
2507,2004,OHIO,OH,"KERRY, JOHN",DEMOCRAT,2741165,48.71,5627903
2508,2004,OHIO,OH,OTHER,OTHER,26616,0.47,5627903
2509,2004,OKLAHOMA,OK,"BUSH, GEORGE W.",REPUBLICAN,959792,65.57,1463758
2510,2004,OKLAHOMA,OK,"KERRY, JOHN",DEMOCRAT,503966,34.43,1463758
2511,2004,OREGON,OR,"KERRY, JOHN",DEMOCRAT,943163,51.35,1836782
2512,2004,OREGON,OR,"BUSH, GEORGE W.",REPUBLICAN,866831,47.19,1836782
2513,2004,OREGON,OR,OTHER,OTHER,8956,0.49,1836782
2514,2004,OREGON,OR,"BADNARIK, MICHAEL",LIBERTARIAN,7260,0.4,1836782
2515,2004,OREGON,OR,"COBB, DAVID",OTHER,5315,0.29,1836782
2516,2004,OREGON,OR,"PEROUTKA, MICHAEL",OTHER,5257,0.29,1836782
2517,2004,PENNSYLVANIA,PA,"KERRY, JOHN",DEMOCRAT,2938095,50.92,5769590
2518,2004,PENNSYLVANIA,PA,"BUSH, GEORGE W.",REPUBLICAN,2793847,48.42,5769590
2519,2004,PENNSYLVANIA,PA,"BADNARIK, MICHAEL",LIBERTARIAN,21185,0.37,5769590
2520,2004,PENNSYLVANIA,PA,"COBB, DAVID",OTHER,6319,0.11,5769590
2521,2004,PENNSYLVANIA,PA,"PEROUTKA, MICHAEL",OTHER,6318,0.11,5769590
2522,2004,PENNSYLVANIA,PA,BLANK VOTE/SCATTERING,OTHER,1170,0.02,5769590
2523,2004,RHODE ISLAND,RI,"KERRY, JOHN",DEMOCRAT,259760,59.42,437134
2524,2004,RHODE ISLAND,RI,"BUSH, GEORGE W.",REPUBLICAN,169046,38.67,437134
2525,2004,RHODE ISLAND,RI,"NADER, RALPH",OTHER,4651,1.06,437134
2526,2004,RHODE ISLAND,RI,"COBB, DAVID",OTHER,1333,0.3,437134
2527,2004,RHODE ISLAND,RI,"BADNARIK, MICHAEL",LIBERTARIAN,907,0.21,437134
2528,2004,RHODE ISLAND,RI,NONPARTISAN,OTHER,845,0.19,437134
2529,2004,RHODE ISLAND,RI,"PEROUTKA, MICHAEL",OTHER,339,0.08,437134
2530,2004,RHODE ISLAND,RI,WORKERS WORLD,OTHER,253,0.06,437134
2531,2004,SOUTH CAROLINA,SC,"BUSH, GEORGE W.",REPUBLICAN,937974,57.98,1617700
2532,2004,SOUTH CAROLINA,SC,"KERRY, JOHN",DEMOCRAT,661669,40.9,1617700
2533,2004,SOUTH CAROLINA,SC,"NADER, RALPH",OTHER,5520,0.34,1617700
2534,2004,SOUTH CAROLINA,SC,"PEROUTKA, MICHAEL",OTHER,5317,0.33,1617700
2535,2004,SOUTH CAROLINA,SC,"BADNARIK, MICHAEL",LIBERTARIAN,3608,0.22,1617700
2536,2004,SOUTH CAROLINA,SC,"BROWN, WALT",OTHER,2124,0.13,1617700
2537,2004,SOUTH CAROLINA,SC,"COBB, DAVID",OTHER,1488,0.09,1617700
2538,2004,SOUTH DAKOTA,SD,"BUSH, GEORGE W.",REPUBLICAN,232584,59.91,388215
2539,2004,SOUTH DAKOTA,SD,"KERRY, JOHN",DEMOCRAT,149244,38.44,388215
2540,2004,SOUTH DAKOTA,SD,"NADER, RALPH",OTHER,4320,1.11,388215
2541,2004,SOUTH DAKOTA,SD,"PEROUTKA, MICHAEL",OTHER,1103,0.28,388215
2542,2004,SOUTH DAKOTA,SD,"BADNARIK, MICHAEL",LIBERTARIAN,964,0.25,388215
2543,2004,TENNESSEE,TN,"BUSH, GEORGE W.",REPUBLICAN,1384375,56.8,2437319
2544,2004,TENNESSEE,TN,"KERRY, JOHN",DEMOCRAT,1036477,42.53,2437319
2545,2004,TENNESSEE,TN,OTHER,OTHER,16428,0.67,2437319
2546,2004,TEXAS,TX,"BUSH, GEORGE W.",REPUBLICAN,4526917,61.09,7410749
2547,2004,TEXAS,TX,"KERRY, JOHN",DEMOCRAT,2832704,38.22,7410749
2548,2004,TEXAS,TX,"BADNARIK, MICHAEL",LIBERTARIAN,38787,0.52,7410749
2549,2004,UTAH,UT,"BUSH, GEORGE W.",REPUBLICAN,663742,71.54,927844
2550,2004,UTAH,UT,"KERRY, JOHN",DEMOCRAT,241199,26.0,927844
2551,2004,UTAH,UT,"NADER, RALPH",OTHER,11305,1.22,927844
2552,2004,UTAH,UT,"PEROUTKA, MICHAEL",OTHER,6841,0.74,927844
2553,2004,UTAH,UT,"BADNARIK, MICHAEL",LIBERTARIAN,3375,0.36,927844
2554,2004,UTAH,UT,"JAY, CHARLES",OTHER,946,0.1,927844
2555,2004,UTAH,UT,"CALERO, ROGER",OTHER,393,0.04,927844
2556,2004,VERMONT,VT,"KERRY, JOHN",DEMOCRAT,184067,58.94,312309
2557,2004,VERMONT,VT,"BUSH, GEORGE W.",REPUBLICAN,121180,38.8,312309
2558,2004,VERMONT,VT,"NADER, RALPH",OTHER,4494,1.44,312309
2559,2004,VERMONT,VT,"BADNARIK, MICHAEL",LIBERTARIAN,1102,0.35,312309
2560,2004,VERMONT,VT,"PARKER, JOHN",OTHER,265,0.08,312309
2561,2004,VERMONT,VT,"CALERO, ROGER",OTHER,244,0.08,312309
2562,2004,VIRGINIA,VA,"BUSH, GEORGE W.",REPUBLICAN,1716959,53.73,3195415
2563,2004,VIRGINIA,VA,"KERRY, JOHN",DEMOCRAT,1454742,45.53,3195415
2564,2004,VIRGINIA,VA,"BADNARIK, MICHAEL",LIBERTARIAN,11032,0.35,3195415
2565,2004,VIRGINIA,VA,"PEROUTKA, MICHAEL",OTHER,10161,0.32,3195415
2566,2004,WASHINGTON,WA,"KERRY, JOHN",DEMOCRAT,1510201,52.82,2859084
2567,2004,WASHINGTON,WA,"BUSH, GEORGE W.",REPUBLICAN,1304894,45.64,2859084
2568,2004,WASHINGTON,WA,"NADER, RALPH",OTHER,23283,0.81,2859084
2569,2004,WASHINGTON,WA,"BADNARIK, MICHAEL",LIBERTARIAN,11955,0.42,2859084
2570,2004,WASHINGTON,WA,"PEROUTKA, MICHAEL",OTHER,3922,0.14,2859084
2571,2004,WASHINGTON,WA,"COBB, DAVID",OTHER,2974,0.1,2859084
2572,2004,WASHINGTON,WA,"PARKER, JOHN",OTHER,1077,0.04,2859084
2573,2004,WASHINGTON,WA,"CALERO, ROGER",OTHER,547,0.02,2859084
2574,2004,WASHINGTON,WA,"VAN AUKEN, BILL",OTHER,231,0.01,2859084
2575,2004,WEST VIRGINIA,WV,"BUSH, GEORGE W.",REPUBLICAN,423778,56.07,755792
